pitch,Onset (ms),velocity,instrument,Measure
43,1398.1929295636282,0.4409448818897638,,1
50,2428.833519132791,0.4251968503937008,,1
59,2695.075015731429,0.4803149606299212,,1
57,2757.575015731429,0.4881889763779528,,1
59,2974.8142447563732,0.5118110236220472,,1
50,3068.3346529196383,0.3858267716535433,,1
59,3130.834652919638,0.4566929133858268,,1
50,3193.334652919638,0.3779527559055118,,1
43,3255.834652919638,0.4015748031496063,,1
50,3318.3346529196383,0.3779527559055118,,1
59,3380.8346529196383,0.4645669291338583,,1
57,3443.334652919638,0.4881889763779528,,1
59,5563.272294642997,0.5196850393700787,,1
50,6494.048938633924,0.3858267716535433,,1
59,6556.548938633924,0.4724409448818897,,1
50,6619.048938633924,0.3858267716535433,,1
43,6684.632838860682,0.4173228346456692,,2
52,6875.216739087438,0.3858267716535433,,2
60,7190.052339994468,0.4724409448818897,,2
59,7379.887940901497,0.4960629921259842,,2
60,7614.13397264753,0.5275590551181102,,2
52,7737.087487386759,0.4094488188976378,,2
60,7799.587487386758,0.4960629921259842,,2
52,7862.087487386758,0.3858267716535433,,2
43,8032.841455640728,0.4015748031496063,,2
52,8235.89701119628,0.3858267716535433,,2
60,9007.331251559091,0.4566929133858268,,2
59,9180.205401218958,0.4881889763779528,,2
60,9405.24508375864,0.5275590551181102,,2
52,9525.726943169073,0.4015748031496063,,2
60,9897.489981717825,0.4881889763779528,,2
52,9976.050072420772,0.3858267716535433,,2
43,10328.53306561805,0.4094488188976378,,3
54,10736.889074688346,0.3858267716535433,,3
60,11382.42195450694,0.4566929133858268,,3
59,11444.92195450694,0.4803149606299212,,3
60,11507.42195450694,0.5118110236220472,,3
54,11593.141909155465,0.4173228346456692,,3
60,11849.508122307392,0.4881889763779528,,3
54,11931.855061082904,0.3937007874015748,,3
43,12370.301773101046,0.3937007874015748,,3
54,12470.080684665669,0.3858267716535433,,3
60,12752.308575822131,0.4488188976377952,,3
59,12920.160049745034,0.4724409448818897,,3
60,13121.979777636192,0.5039370078740157,,3
54,13323.799505527348,0.4094488188976378,,3
60,13593.907215277915,0.4803149606299212,,3
54,13763.98658035728,0.3937007874015748,,3
43,14059.145310516009,0.4173228346456692,,4
55,14539.116965844813,0.3858267716535433,,4
59,14686.877736819864,0.4330708661417323,,4
57,14906.237147250704,0.4251968503937008,,4
59,15155.24508375864,0.4881889763779528,,4
55,15307.450299178145,0.4094488188976378,,4
59,15527.070480584038,0.4724409448818897,,4
55,15749.179324121447,0.3937007874015748,,4
43,16221.594290107849,0.3937007874015748,,4
55,16326.135106434378,0.3858267716535433,,4
59,16424.542135912834,0.4251968503937008,,4
57,16671.611296910563,0.4330708661417323,,4
59,16921.503587159998,0.4803149606299212,,4
55,17116.163451105578,0.4173228346456692,,4
59,17335.233745890157,0.4724409448818897,,4
54,17539.91061663846,0.3937007874015748,,4
43,17862.682725481995,0.4173228346456692,,5
52,18173.99224929152,0.3858267716535433,,5
59,18421.152113237098,0.4094488188976378,,5
57,18553.311977182675,0.4409448818897638,,5
59,18822.183859268844,0.4960629921259842,,5
55,19073.05120620762,0.4330708661417323,,5
54,19205.2110701532,0.3937007874015748,,5
55,19446.373201672468,0.3937007874015748,,5
52,19585.630571286983,0.4015748031496063,,5
55,19880.330117772246,0.3858267716535433,,5
54,20035.709936366347,0.3858267716535433,,5
55,20237.5296642575,0.3858267716535433,,5
47,20443.045537273374,0.3937007874015748,,5
50,20725.851659722357,0.3858267716535433,,5
49,20959.088621173603,0.3858267716535433,,5
47,21070.823315051155,0.3858267716535433,,5
49,21803.90721527791,0.4173228346456692,,6
55,21897.994516865216,0.4094488188976378,,6
57,22045.00698852054,0.4881889763779528,,6
55,22270.046671060223,0.4724409448818897,,6
57,22436.69633092417,0.5039370078740157,,6
55,22743.345990788115,0.4724409448818897,,6
57,22805.845990788115,0.4960629921259842,,6
55,23170.205401218955,0.4803149606299212,,6
49,23611.57161437088,0.3937007874015748,,6
55,23689.9446302439,0.4094488188976378,,6
57,23822.10449418948,0.4803149606299212,,6
55,24047.45029917814,0.4881889763779528,,6
57,24204.723541808526,0.5196850393700787,,6
55,24556.65664838449,0.4881889763779528,,6
57,24675.823315051155,0.4960629921259842,,6
55,24918.816512330068,0.4724409448818897,,6
54,25124.270027069295,0.4488188976377952,,7
57,25331.356194869746,0.4488188976377952,,7
62,25570.993383078367,0.5118110236220472,,7
61,25940.341455640726,0.5196850393700787,,7
62,26026.061410289254,0.5433070866141733,,7
57,26088.561410289254,0.4881889763779528,,7
55,26476.140775368614,0.4015748031496063,,7
57,26645.749618906026,0.4015748031496063,,7
